0 OPEN 
9511 NODE 63852d8a3d0b58ee625eaeeee25d0aae_b2faf29fd18ae0e937847e9ea30dff10
9536 NODE b225ae7217f67f77b6088a7724376ff6_b2faf29fd18ae0e937847e9ea30dff10
9571 NODE 942f1b1bdd9f830c3ebac30b0cdc32b7_b2faf29fd18ae0e937847e9ea30dff10
9606 NODE 59cd874a7f040f2646b945fdcb01ba2e_b2faf29fd18ae0e937847e9ea30dff10
9632 NODE 866dcc7cef5c3fbe554d37789162b5a7_b2faf29fd18ae0e937847e9ea30dff10
9653 NODE d1730669aa18ab047c0a2195b531d6e6_b2faf29fd18ae0e937847e9ea30dff10
9678 NODE 10924a1ee8decf682ec85d6e20710afe_b2faf29fd18ae0e937847e9ea30dff10
9707 NODE 401b588eed1f433451c1cd4102a6143a_b2faf29fd18ae0e937847e9ea30dff10
9737 NODE 12c6600a479cf2bce844cb90c8989e73_b2faf29fd18ae0e937847e9ea30dff10
9763 NODE 328c3a24a5e9ae24c8b0db691900b996_b2faf29fd18ae0e937847e9ea30dff10
9792 NODE c4286a103547fd9ed3dcb5616bb58308_b2faf29fd18ae0e937847e9ea30dff10
9816 NODE 6e14c82d26c482c31f93e3ad430c7eb8_b2faf29fd18ae0e937847e9ea30dff10
9842 NODE e6189bf86f4079c279dc5604f95b0f82_b2faf29fd18ae0e937847e9ea30dff10
9863 NODE 4863713201de9e10a51cd1017703f0fb_b2faf29fd18ae0e937847e9ea30dff10
9886 NODE 86d2cc17d61c136396f71378aca79c7f_b2faf29fd18ae0e937847e9ea30dff10
9907 NODE c660462af2540af2c984a333e9c02b86_b2faf29fd18ae0e937847e9ea30dff10
9930 NODE 279ef9a3385d753c5b00977aa4269967_b2faf29fd18ae0e937847e9ea30dff10
9954 NODE 8afbe16380e4123bb265a0829d2b19b0_b2faf29fd18ae0e937847e9ea30dff10
9981 NODE d65812a72d3570be42d9e05941371ab_b2faf29fd18ae0e937847e9ea30dff10
10004 NODE 40749e20655d10ed1df187282835f99e_b2faf29fd18ae0e937847e9ea30dff10
10030 NODE 7d58a5bbf7e2810827c2b08c076e95fe_b2faf29fd18ae0e937847e9ea30dff10
10049 NODE 7bea2c057f5b2deb836ee4bce3fd598e_b2faf29fd18ae0e937847e9ea30dff10
10071 NODE c7f75cd8fd088142fc46417992c5675e_b2faf29fd18ae0e937847e9ea30dff10
10091 NODE b2e2886a9b5c196629446772b7591f22_b2faf29fd18ae0e937847e9ea30dff10
10114 NODE 9eca069e61ae3c64e93c0734f8eea37e_b2faf29fd18ae0e937847e9ea30dff10
10136 NODE 45ffc6c88cce3b68c0084b545c66a99d_b2faf29fd18ae0e937847e9ea30dff10
10169 NODE d0ffcf1f68b8ae8fc6afdf83c383e88a_b2faf29fd18ae0e937847e9ea30dff10
10197 NODE 88b42a944168f09baff51495b00a0e34_b2faf29fd18ae0e937847e9ea30dff10
10216 NODE dcfe29001b5714f07ecb811f66a36d07_b2faf29fd18ae0e937847e9ea30dff10
10241 NODE baa7f4d479a4e0ed802d0d8ba94c34a3_b2faf29fd18ae0e937847e9ea30dff10
10278 NODE 2a58e22852d323b2fb242674640efbf0_b2faf29fd18ae0e937847e9ea30dff10
10324 NODE 201fc588776833ddb7654fab13cd21e5_b2faf29fd18ae0e937847e9ea30dff10
10356 NODE 901136c38b2fcd9bda2d5d46d3eed8cc_b2faf29fd18ae0e937847e9ea30dff10
10382 NODE 6c295c7ab5b665b962de1246bb78127f_b2faf29fd18ae0e937847e9ea30dff10
10406 NODE 717f4828b453aedcb13417e0717798f4_b2faf29fd18ae0e937847e9ea30dff10
10429 NODE c1cc98fca44e91c4f59d64e91d9cfa51_b2faf29fd18ae0e937847e9ea30dff10
10449 NODE 32692eee298fd04ac831d98a5b83e2ac_b2faf29fd18ae0e937847e9ea30dff10
10471 NODE ecf248b5b10f142d8f21c48655e1063_b2faf29fd18ae0e937847e9ea30dff10
10493 NODE 59b3cc47a4a27a4c97734eadf67e4ee1_b2faf29fd18ae0e937847e9ea30dff10
10514 NODE 3ce0fbd23652e3536a593e065931a9e4_b2faf29fd18ae0e937847e9ea30dff10
10540 NODE e78b3bdc97efe364b150ef8e0af3c753_b2faf29fd18ae0e937847e9ea30dff10
10561 NODE 82cd0b5a7ddafda06f709b850e838592_b2faf29fd18ae0e937847e9ea30dff10
10582 NODE 71d607e1b74ac0214fc4e992320dc080_b2faf29fd18ae0e937847e9ea30dff10
10585 CLOSE 
